departure_time,destination,delay,station_name
2020-11-16 19:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 17:17:00,Flughafen München,0,Karlsplatz
2020-11-16 17:15:00,Flughafen München,2,Hauptbahnhof
2020-11-16 22:53:00,Flughafen München,3,Englschalking
2020-11-16 17:17:00,Flughafen München,1,Weßling
2020-11-16 17:30:00,Flughafen München,0,Hirschgarten
2020-11-16 18:22:00,Flughafen München,5,Ismaning
2020-11-16 18:36:00,Flughafen München,0,Freiham
2020-11-16 18:06:00,Flughafen München,6,Leuchtenbergring
2020-11-16 19:08:00,Flughafen München,2,Hallbergmoos
2020-11-16 19:58:00,Flughafen München,0,Neuaubing
2020-11-16 22:51:00,Flughafen München,1,Daglfing
2020-11-16 17:34:00,Flughafen München,0,Hackerbrücke
2020-11-16 17:13:00,Flughafen München,1,Hackerbrücke
2020-11-16 17:25:00,Flughafen München,0,Pasing
2020-11-16 19:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 19:17:00,Flughafen München,1,Weßling
2020-11-16 22:05:00,Flughafen München,2,Geisenbrunn
2020-11-16 17:28:00,Flughafen München,0,Laim
2020-11-16 17:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 17:24:00,Flughafen München,1,Ostbahnhof München
2020-11-16 18:11:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 18:53:00,Flughafen München,3,Flughafen Besucherpark
2020-11-17 05:13:00,Flughafen München,0,Englschalking
2020-11-16 23:45:00,Flughafen München,0,Herrsching
2020-11-16 18:35:00,Flughafen München,3,Johanneskirchen
2020-11-16 18:56:00,Flughafen München,0,Freiham
2020-11-16 20:18:00,Flughafen München,0,Neuaubing
2020-11-16 17:40:00,Flughafen München,0,Isartor
2020-11-16 18:00:00,Flughafen München,1,Westkreuz
2020-11-16 19:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 19:18:00,Flughafen München,0,Unterföhring
2020-11-16 20:33:00,Flughafen München,4,Steinebach
2020-11-16 17:39:00,Flughafen München,0,Marienplatz
2020-11-16 17:35:00,Flughafen München,0,Hauptbahnhof
2020-11-17 03:25:00,Flughafen München,0,Herrsching
2020-11-16 17:37:00,Flughafen München,0,Karlsplatz
2020-11-16 17:42:00,Flughafen München,1,Rosenheimer Platz
2020-11-17 00:28:00,Flughafen München,1,Hallbergmoos
2020-11-16 19:30:00,Flughafen München,0,Hallbergmoos
2020-11-17 03:45:00,Flughafen München,0,Herrsching
2020-11-16 23:33:00,Flughafen München,0,Englschalking
2020-11-16 21:21:00,Flughafen München,0,Neugilching
2020-11-16 17:53:00,Flughafen München,3,Hackerbrücke
2020-11-16 17:50:00,Flughafen München,0,Hirschgarten
2020-11-16 18:26:00,Flughafen München,4,Leuchtenbergring
2020-11-16 21:34:00,Flughafen München,2,Harthaus
2020-11-16 22:20:00,Flughafen München,1,Westkreuz
2020-11-16 23:31:00,Flughafen München,0,Daglfing
2020-11-16 19:16:00,Flughafen München,0,Freiham
2020-11-16 17:45:00,Flughafen München,2,Pasing
2020-11-16 18:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 19:37:00,Flughafen München,2,Weßling
2020-11-16 18:42:00,Flughafen München,3,Ismaning
2020-11-16 20:58:00,Flughafen München,1,Neuaubing
2020-11-16 17:44:00,Flughafen München,2,Ostbahnhof München
2020-11-16 17:48:00,Flughafen München,1,Laim
2020-11-16 19:48:00,Flughafen München,0,Hallbergmoos
2020-11-16 19:43:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 19:57:00,Flughafen München,0,Weßling
2020-11-17 04:25:00,Flughafen München,0,Herrsching
2020-11-16 19:38:00,Flughafen München,0,Unterföhring
2020-11-16 18:00:00,Flughafen München,5,Isartor
2020-11-16 18:20:00,Flughafen München,2,Westkreuz
2020-11-16 18:55:00,Flughafen München,2,Johanneskirchen
2020-11-16 21:38:00,Flughafen München,0,Neuaubing
2020-11-17 05:34:00,Flughafen München,1,Harthaus
2020-11-16 17:59:00,Flughafen München,4,Marienplatz
2020-11-17 04:45:00,Flughafen München,0,Herrsching
2020-11-16 18:02:00,Flughafen München,6,Rosenheimer Platz
2020-11-16 21:13:00,Flughafen München,1,Steinebach
2020-11-16 22:01:00,Flughafen München,1,Neugilching
2020-11-17 08:11:00,Flughafen München,5,Germering-Unterpfaffenhofen
2020-11-16 17:57:00,Flughafen München,3,Karlsplatz
2020-11-16 19:13:00,Flughafen München,3,Flughafen Besucherpark
2020-11-16 18:10:00,Flughafen München,1,Hirschgarten
2020-11-16 18:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 00:13:00,Flughafen München,2,Englschalking
2020-11-16 19:36:00,Flughafen München,0,Freiham
2020-11-16 20:08:00,Flughafen München,0,Hallbergmoos
2020-11-18 12:11:00,Flughafen München,0,Daglfing
2020-11-16 17:50:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 21:53:00,Flughafen München,1,Steinebach
2020-11-16 17:52:00,Flughafen München,1,Donnersbergerbrücke
2020-11-16 18:05:00,Flughafen München,0,Pasing
2020-11-16 19:02:00,Flughafen München,2,Ismaning
2020-11-16 18:13:00,Flughafen München,2,Hackerbrücke
2020-11-16 18:46:00,Flughafen München,2,Leuchtenbergring
2020-11-17 00:11:00,Flughafen München,2,Daglfing
2020-11-16 18:40:00,Flughafen München,0,Westkreuz
2020-11-16 20:30:00,Flughafen München,3,Seefeld-Hechendorf
2020-11-18 07:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 18:08:00,Flughafen München,2,Laim
2020-11-17 05:11:00,Flughafen München,2,Daglfing
2020-11-16 22:45:00,Flughafen München,3,Geisenbrunn
2020-11-16 20:03:00,Flughafen München,0,Gilching-Argelsried
2020-11-16 17:55:00,Flughafen München,4,Hauptbahnhof
2020-11-16 18:12:00,Flughafen München,1,Donnersbergerbrücke
2020-11-16 18:11:00,Flughafen München,6,Daglfing
2020-11-16 19:56:00,Flughafen München,0,Freiham
2020-11-16 22:18:00,Flughafen München,0,Neuaubing
2020-11-16 19:15:00,Flughafen München,0,Johanneskirchen
2020-11-16 19:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 18:20:00,Flughafen München,3,Isartor
2020-11-16 19:58:00,Flughafen München,0,Unterföhring
2020-11-16 20:30:00,Flughafen München,0,Hallbergmoos
2020-11-16 20:37:00,Flughafen München,4,Weßling
2020-11-16 18:04:00,Flughafen München,6,Ostbahnhof München
2020-11-16 18:30:00,Flughafen München,0,Hirschgarten
2020-11-16 18:33:00,Flughafen München,0,Hackerbrücke
2020-11-16 18:22:00,Flughafen München,4,Rosenheimer Platz
2020-11-16 18:15:00,Flughafen München,4,Hauptbahnhof
2020-11-16 18:19:00,Flughafen München,2,Marienplatz
2020-11-17 05:05:00,Flughafen München,0,Herrsching
2020-11-16 19:00:00,Flughafen München,0,Westkreuz
2020-11-16 18:17:00,Flughafen München,3,Karlsplatz
2020-11-16 18:25:00,Flughafen München,0,Pasing
2020-11-16 19:35:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 22:54:00,Flughafen München,0,Harthaus
2020-11-17 00:53:00,Flughafen München,0,Englschalking
2020-11-16 18:21:00,Flughafen München,0,Neugilching
2020-11-16 18:13:00,Flughafen München,0,Steinebach
2020-11-16 18:28:00,Flughafen München,0,Laim
2020-11-16 20:16:00,Flughafen München,1,Freiham
2020-11-16 20:18:00,Flughafen München,1,Unterföhring
2020-11-17 00:51:00,Flughafen München,1,Daglfing
2020-11-16 19:22:00,Flughafen München,0,Ismaning
2020-11-16 19:06:00,Flughafen München,0,Leuchtenbergring
2020-11-16 18:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 21:22:00,Flughafen München,3,Rosenheimer Platz
2020-11-16 22:58:00,Flughafen München,0,Neuaubing
2020-11-16 23:25:00,Flughafen München,3,Geisenbrunn
2020-11-16 23:31:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-16 19:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 22:06:00,Flughafen München,0,Leuchtenbergring
2020-11-16 23:13:00,Flughafen München,1,Steinebach
2020-11-16 18:50:00,Flughafen München,0,Hirschgarten
2020-11-16 18:40:00,Flughafen München,0,Isartor
2020-11-17 01:53:00,Flughafen München,0,Englschalking
2020-11-16 20:48:00,Flughafen München,0,Hallbergmoos
2020-11-16 19:20:00,Flughafen München,0,Westkreuz
2020-11-16 19:35:00,Flughafen München,0,Johanneskirchen
2020-11-16 18:53:00,Flughafen München,0,Hackerbrücke
2020-11-16 18:39:00,Flughafen München,0,Marienplatz
2020-11-16 21:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 18:24:00,Flughafen München,4,Ostbahnhof München
2020-11-16 18:42:00,Flughafen München,1,Rosenheimer Platz
2020-11-16 22:41:00,Flughafen München,4,Neugilching
2020-11-16 23:38:00,Flughafen München,0,Neuaubing
2020-11-16 20:43:00,Flughafen München,6,Gilching-Argelsried
2020-11-17 05:25:00,Flughafen München,0,Herrsching
2020-11-16 20:38:00,Flughafen München,0,Unterföhring
2020-11-16 18:37:00,Flughafen München,1,Karlsplatz
2020-11-16 18:35:00,Flughafen München,2,Hauptbahnhof
2020-11-16 19:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 23:21:00,Flughafen München,1,Neugilching
2020-11-17 02:33:00,Flughafen München,0,Englschalking
2020-11-16 18:48:00,Flughafen München,0,Laim
2020-11-16 18:45:00,Flughafen München,0,Pasing
2020-11-16 18:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 19:42:00,Flughafen München,0,Ismaning
2020-11-16 23:34:00,Flughafen München,2,Harthaus
2020-11-17 02:31:00,Flughafen München,0,Daglfing
2020-11-16 18:44:00,Flughafen München,2,Ostbahnhof München
2020-11-16 19:26:00,Flughafen München,1,Leuchtenbergring
2020-11-17 00:05:00,Flughafen München,4,Geisenbrunn
2020-11-16 23:53:00,Flughafen München,5,Steinebach
2020-11-16 19:10:00,Flughafen München,0,Hirschgarten
2020-11-16 19:55:00,Flughafen München,0,Johanneskirchen
2020-11-17 02:53:00,Flughafen München,0,Englschalking
2020-11-16 19:02:00,Flughafen München,0,Rosenheimer Platz
2020-11-16 19:00:00,Flughafen München,0,Isartor
2020-11-16 19:51:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-17 02:51:00,Flughafen München,1,Daglfing
2020-11-16 21:08:00,Flughafen München,1,Hallbergmoos
2020-11-16 18:59:00,Flughafen München,0,Marienplatz
2020-11-16 19:13:00,Flughafen München,0,Hackerbrücke
2020-11-16 18:55:00,Flughafen München,1,Hauptbahnhof
2020-11-16 19:40:00,Flughafen München,1,Westkreuz
2020-11-16 21:57:00,Flughafen München,1,Weßling
2020-11-16 20:58:00,Flughafen München,3,Unterföhring
2020-11-17 00:01:00,Flughafen München,5,Neugilching
2020-11-16 18:57:00,Flughafen München,0,Karlsplatz
2020-11-16 19:08:00,Flughafen München,0,Laim
2020-11-16 20:13:00,Flughafen München,0,Flughafen Besucherpark
2020-11-17 03:13:00,Flughafen München,0,Englschalking
2020-11-16 19:05:00,Flughafen München,0,Pasing
2020-11-16 19:46:00,Flughafen München,0,Leuchtenbergring
2020-11-17 03:11:00,Flughafen München,0,Daglfing
2020-11-16 19:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 03:33:00,Flughafen München,1,Steinebach
2020-11-16 20:02:00,Flughafen München,0,Ismaning
2020-11-16 20:15:00,Flughafen München,3,Johanneskirchen
2020-11-17 00:14:00,Flughafen München,2,Harthaus
2020-11-17 03:53:00,Flughafen München,1,Steinebach
2020-11-16 19:04:00,Flughafen München,0,Ostbahnhof München
2020-11-16 20:11:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 20:00:00,Flughafen München,1,Westkreuz
2020-11-16 22:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 19:30:00,Flughafen München,0,Hirschgarten
2020-11-16 19:20:00,Flughafen München,0,Isartor
2020-11-16 19:22:00,Flughafen München,1,Rosenheimer Platz
2020-11-16 19:15:00,Flughafen München,2,Hauptbahnhof
2020-11-16 22:37:00,Flughafen München,5,Weßling
2020-11-16 20:22:00,Flughafen München,1,Ismaning
2020-11-16 19:19:00,Flughafen München,0,Marienplatz
2020-11-16 19:33:00,Flughafen München,0,Hackerbrücke
2020-11-16 19:17:00,Flughafen München,0,Karlsplatz
2020-11-16 21:38:00,Flughafen München,4,Unterföhring
2020-11-16 21:23:00,Flughafen München,1,Gilching-Argelsried
2020-11-17 03:41:00,Flughafen München,0,Neugilching
2020-11-16 20:35:00,Flughafen München,0,Johanneskirchen
2020-11-16 19:25:00,Flughafen München,0,Pasing
2020-11-16 20:06:00,Flughafen München,3,Leuchtenbergring
2020-11-16 20:20:00,Flughafen München,0,Westkreuz
2020-11-16 20:35:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 23:17:00,Flughafen München,1,Weßling
2020-11-17 03:45:00,Flughafen München,2,Geisenbrunn
2020-11-17 03:33:00,Flughafen München,0,Englschalking
2020-11-16 19:28:00,Flughafen München,0,Laim
2020-11-16 23:10:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 19:24:00,Flughafen München,1,Ostbahnhof München
2020-11-16 21:48:00,Flughafen München,4,Hallbergmoos
2020-11-16 23:57:00,Flughafen München,5,Weßling
2020-11-17 03:31:00,Flughafen München,1,Daglfing
2020-11-17 03:54:00,Flughafen München,0,Harthaus
2020-11-16 19:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 22:03:00,Flughafen München,1,Gilching-Argelsried
2020-11-16 23:50:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 04:33:00,Flughafen München,1,Steinebach
2020-11-16 19:40:00,Flughafen München,0,Isartor
2020-11-16 19:42:00,Flughafen München,0,Rosenheimer Platz
2020-11-16 19:50:00,Flughafen München,0,Hirschgarten
2020-11-16 19:39:00,Flughafen München,0,Marienplatz
2020-11-16 20:53:00,Flughafen München,0,Flughafen Besucherpark
2020-11-16 19:35:00,Flughafen München,1,Hauptbahnhof
2020-11-16 20:54:00,Flughafen München,1,Harthaus
2020-11-17 04:14:00,Flughafen München,1,Harthaus
2020-11-17 04:05:00,Flughafen München,1,Geisenbrunn
2020-11-16 19:53:00,Flughafen München,0,Hackerbrücke
2020-11-17 05:45:00,Flughafen München,0,Herrsching
2020-11-16 19:37:00,Flughafen München,0,Karlsplatz
2020-11-16 22:18:00,Flughafen München,4,Unterföhring
2020-11-17 03:58:00,Flughafen München,0,Neuaubing
2020-11-17 04:01:00,Flughafen München,0,Neugilching
2020-11-16 20:26:00,Flughafen München,0,Leuchtenbergring
2020-11-16 19:48:00,Flughafen München,0,Laim
2020-11-16 19:45:00,Flughafen München,0,Pasing
2020-11-16 20:42:00,Flughafen München,0,Ismaning
2020-11-17 04:41:00,Flughafen München,0,Neugilching
2020-11-17 04:18:00,Flughafen München,0,Neuaubing
2020-11-17 06:05:00,Flughafen München,0,Herrsching
2020-11-17 03:53:00,Flughafen München,0,Englschalking
2020-11-16 19:52:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 19:44:00,Flughafen München,0,Ostbahnhof München
2020-11-17 03:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 21:02:00,Flughafen München,2,Ismaning
2020-11-17 03:37:00,Flughafen München,1,Weßling
2020-11-17 03:51:00,Flughafen München,0,Daglfing
2020-11-16 19:59:00,Flughafen München,0,Marienplatz
2020-11-16 20:51:00,Flughafen München,3,Germering-Unterpfaffenhofen
2020-11-16 20:10:00,Flughafen München,0,Hirschgarten
2020-11-17 04:34:00,Flughafen München,0,Harthaus
2020-11-16 20:02:00,Flughafen München,3,Rosenheimer Platz
2020-11-17 04:53:00,Flughafen München,1,Steinebach
2020-11-17 03:50:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-16 19:55:00,Flughafen München,0,Hauptbahnhof
2020-11-16 20:08:00,Flughafen München,0,Laim
2020-11-16 20:13:00,Flughafen München,0,Hackerbrücke
2020-11-16 20:00:00,Flughafen München,3,Isartor
2020-11-16 22:30:00,Flughafen München,1,Hallbergmoos
2020-11-17 03:57:00,Flughafen München,1,Weßling
2020-11-16 22:58:00,Flughafen München,0,Unterföhring
2020-11-17 04:45:00,Flughafen München,1,Geisenbrunn
2020-11-16 20:46:00,Flughafen München,5,Leuchtenbergring
2020-11-16 19:57:00,Flughafen München,0,Karlsplatz
2020-11-17 06:25:00,Flughafen München,0,Herrsching
2020-11-16 22:43:00,Flughafen München,4,Gilching-Argelsried
2020-11-16 23:38:00,Flughafen München,6,Unterföhring
2020-11-16 20:56:00,Flughafen München,1,Freiham
2020-11-16 20:05:00,Flughafen München,0,Pasing
2020-11-17 04:13:00,Flughafen München,0,Englschalking
2020-11-16 20:12:00,Flughafen München,0,Donnersbergerbrücke
2020-11-17 00:18:00,Flughafen München,1,Unterföhring
2020-11-17 04:38:00,Flughafen München,1,Neuaubing
2020-11-16 20:19:00,Flughafen München,0,Marienplatz
2020-11-16 20:04:00,Flughafen München,3,Ostbahnhof München
2020-11-16 20:22:00,Flughafen München,0,Rosenheimer Platz
2020-11-16 21:35:00,Flughafen München,2,Johanneskirchen
2020-11-16 21:42:00,Flughafen München,3,Ismaning
2020-11-16 23:23:00,Flughafen München,0,Gilching-Argelsried
2020-11-17 05:13:00,Flughafen München,1,Steinebach
2020-11-17 04:11:00,Flughafen München,1,Daglfing
2020-11-17 04:30:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 04:50:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-16 20:20:00,Flughafen München,0,Isartor
2020-11-16 20:30:00,Flughafen München,0,Hirschgarten
2020-11-16 20:15:00,Flughafen München,0,Hauptbahnhof
2020-11-16 20:33:00,Flughafen München,0,Hackerbrücke
2020-11-16 20:28:00,Flughafen München,0,Laim
2020-11-17 04:37:00,Flughafen München,1,Weßling
2020-11-17 05:05:00,Flughafen München,2,Geisenbrunn
2020-11-17 04:54:00,Flughafen München,0,Harthaus
2020-11-16 20:17:00,Flughafen München,0,Karlsplatz
2020-11-17 00:03:00,Flughafen München,5,Gilching-Argelsried
2020-11-16 23:08:00,Flughafen München,4,Hallbergmoos
2020-11-17 00:58:00,Flughafen München,13,Unterföhring
2020-11-17 05:01:00,Flughafen München,0,Neugilching
2020-11-17 02:38:00,Flughafen München,0,Unterföhring
2020-11-16 21:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
2020-11-16 22:22:00,Flughafen München,3,Ismaning
2020-11-17 00:11:00,Flughafen München,3,Germering-Unterpfaffenhofen
2020-11-17 01:58:00,Flughafen München,1,Unterföhring
2020-11-17 04:58:00,Flughafen München,0,Neuaubing
2020-11-16 20:25:00,Flughafen München,0,Pasing
2020-11-16 20:32:00,Flughafen München,0,Donnersbergerbrücke
2020-11-16 20:24:00,Flughafen München,0,Ostbahnhof München
2020-11-17 03:43:00,Flughafen München,1,Gilching-Argelsried
2020-11-16 21:53:00,Flughafen München,3,Flughafen Besucherpark
2020-11-17 04:03:00,Flughafen München,4,Gilching-Argelsried
2020-11-17 04:31:00,Flughafen München,4,Daglfing
2020-11-17 04:33:00,Flughafen München,0,Englschalking
2020-11-16 20:39:00,Flughafen München,0,Marienplatz
2020-11-16 20:40:00,Flughafen München,0,Isartor
2020-11-21 09:19:00,Flughafen München,0,Marienplatz
2020-11-16 20:42:00,Flughafen München,5,Rosenheimer Platz
2020-11-16 21:13:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 22:15:00,Flughafen München,3,Johanneskirchen
2020-11-17 05:10:00,Flughafen München,1,Seefeld-Hechendorf
2020-11-17 05:25:00,Flughafen München,1,Geisenbrunn
2020-11-16 20:35:00,Flughafen München,0,Hauptbahnhof
2020-11-17 03:18:00,Flughafen München,1,Unterföhring
2020-11-17 02:58:00,Flughafen München,0,Unterföhring
2020-11-17 05:21:00,Flughafen München,1,Neugilching
2020-11-17 05:14:00,Flughafen München,2,Harthaus
2020-11-16 21:19:00,Flughafen München,0,Marienplatz
2020-11-16 20:55:00,Flughafen München,2,Johanneskirchen
2020-11-16 21:15:00,Flughafen München,0,Hauptbahnhof
2020-11-16 21:00:00,Flughafen München,1,Westkreuz
2020-11-16 21:20:00,Flughafen München,3,Isartor
2020-11-16 22:35:00,Flughafen München,1,Flughafen Besucherpark
2020-11-16 21:17:00,Flughafen München,0,Karlsplatz
2020-11-16 23:35:00,Flughafen München,6,Johanneskirchen
2020-11-17 01:08:00,Flughafen München,12,Hallbergmoos
2020-11-17 02:08:00,Flughafen München,0,Hallbergmoos
2020-11-17 05:41:00,Flughafen München,3,Neugilching
2020-11-16 23:36:00,Flughafen München,1,Freiham
2020-11-17 04:38:00,Flughafen München,1,Unterföhring
2020-11-17 00:22:00,Flughafen München,1,Ismaning
2020-11-17 05:30:00,Flughafen München,0,Seefeld-Hechendorf
2020-11-17 02:48:00,Flughafen München,0,Hallbergmoos
2020-11-16 21:25:00,Flughafen München,2,Geisenbrunn
2020-11-16 21:24:00,Flughafen München,3,Ostbahnhof München
2020-11-17 04:11:00,Flughafen München,1,Germering-Unterpfaffenhofen
2020-11-17 06:05:00,Flughafen München,0,Geisenbrunn
2020-11-17 05:23:00,Flughafen München,5,Gilching-Argelsried
2020-11-17 05:33:00,Flughafen München,0,Englschalking
2020-11-17 05:31:00,Flughafen München,0,Daglfing
2020-11-16 21:17:00,Flughafen München,1,Weßling
2020-11-16 21:50:00,Flughafen München,0,Hirschgarten
2020-11-16 21:40:00,Flughafen München,1,Westkreuz
2020-11-17 04:31:00,Flughafen München,0,Germering-Unterpfaffenhofen
